"Index" "Output" "Consumption" "Investment" "Market investment" "Home investment" "Hours" "Productivity" "Capital stock" "Capital stock: market" "Capital stock: home" "Solow residual" "Relative price of investment" "Tax rate: capital income" "Tax rate: labor income" "Return to business capital, pre-tax" "Return to business capital, pre-tax, no capital gain" "Return to business capital, after--tax" "Return to business capital, after-tax, no capital gain" "Return to all capital, pre-tax" "Return to all capital, pre-tax, no capital gain" "Return to all capital, after--tax" "Return to all capital, after-tax, no capital gain" "Return to housing capital, pre-tax" "Return to housing capital, pre-tax, no capital gain" "Return to housing capital, after--tax" "Return to housing capital, after-tax, no capital gain"
1950-04-01 20.7792311581297 10.333996105654 6.02459250217699 2.08122286438841 3.94336963778857 0.731938654416653 28.3893069900653 52.7372892828794 22.6916310224456 30.0456582604338 27.5791692187417 1.79614185929524 0.463206114485256 0.120972955607946 16.6754677984109 13.366278927917 10.1882283488765 7.01850792976424 12.0274112791637 8.81794833203964 8.2421136653601 5.11462616063141 6.05317625165316 2.97341709652406 5.68989143406693 2.6180770126496
1950-07-01 21.5831812595275 10.4966332114896 6.84128584782499 2.26006764615647 4.58121820166852 0.7586745834139 28.448536080393 54.0871520133091 23.2875024390629 30.7996495742461 27.8586659191666 1.79373631987649 0.493070240588517 0.122437614812446 13.5275505415811 14.1178915037281 6.41963580291334 6.98205102210285 8.64169238447685 9.21288647338532 4.52307912361454 5.07796510621252 2.39741666645177 2.94382309519232 2.04308865022333 2.58807735150357
1950-10-01 22.1738308065514 10.4366357439275 6.44602224018061 2.30969883547455 4.13632340470606 0.773650636208468 28.6612971912253 56.3964272723602 24.1274859968596 32.2689412755007 28.0226018171382 1.8270605887934 0.500909518030717 0.136421356423253 22.8383438007163 14.3943102261736 15.0377069538394 7.00264950348639 17.5353978133036 9.36866962289589 12.9952669106762 5.06840291199981 10.7240572614228 2.91807072468175 10.310433902547 2.52652629330468
1951-01-01 22.7275695806152 10.7698643263862 6.44215855024879 2.27240524203981 4.16975330820898 0.789343842092325 28.7929902897207 58.0275622100569 24.9551791075388 33.0723831025181 28.0162115510743 1.83378101927078 0.588128412537403 0.14258625101866 14.9188853788826 13.2945238555208 6.86325817070859 5.32521689751333 10.3282172061527 8.75285519377991 5.6186565803479 4.09409404164023 4.35009657448568 2.83931301241793 3.95556630508951 2.44907658236297
1951-04-01 23.1922406649883 10.7136006667527 5.94604996390663 2.33882853080914 3.60722143309749 0.795781205346509 29.1439914755082 59.1469644827561 25.1558200419715 33.9911444407846 28.203160963609 1.85600706443899 0.518796187944987 0.146906735442897 18.1525166774849 12.7533530360834 11.149691915116 5.99374228100698 13.738307443579 8.49202392624628 9.586238766632 4.48509985361727 7.88929376680283 2.84786458139654 7.46977438199559 2.44314231770144
1951-07-01 23.5921044693301 10.8607251485923 5.85409577262398 2.37525733595854 3.47883843666544 0.791137621554609 29.820481072523 59.4723600945899 25.3487889264217 34.1235711681682 28.9995731214728 1.8675635486489 0.477496403489866 0.150163449823412 15.5627269162355 12.8116336050763 9.18569072959512 6.54960026131297 11.2038048636473 8.53114373868271 7.41569736297956 4.81181974960345 5.4758583875093 2.9074366179983 5.04351192497499 2.48301446438408
1951-10-01 23.4775244463672 10.8903727022106 5.76192676872923 2.3062075969602 3.45571917176903 0.789707242828025 29.7294024584246 59.5843638832633 25.5186428231837 34.0657210600796 28.7734569279916 1.85916714356335 0.495221510082179 0.155670929233785 10.8914732587906 12.8476345150157 4.46892235449468 6.33966579862719 6.66973903533081 8.56989728612227 2.85336818010029 4.70242001378642 1.13054070331335 2.95636609526817 0.6893395773516 2.50920094835776
1952-01-01 23.6441276528346 10.8925258772561 5.84508180376633 2.32368896247888 3.52139284128744 0.798303817561156 29.6179563879179 59.6498890787484 25.6224544889927 34.0274345897557 28.6600369952222 1.86632994387715 0.492124124506673 0.160109158268367 13.7316841786477 12.0439486406203 7.60744800727693 5.98846923203826 9.82440822076476 8.18042985086363 6.14058152521828 4.53821439389772 4.63157079232448 3.04635234854727 4.15368996377301 2.57391506176772
1952-04-01 23.5673742265985 11.0573836869674 5.90511539741718 2.3491934289604 3.55592196845678 0.791248615675601 29.7850432338207 60.1027685128049 25.8751509689372 34.2276175438677 28.7328920786827 1.86487815165013 0.490186770428979 0.16155914970319 11.3058093099021 11.6433745615376 5.49151624443536 5.81577310445847 7.66617886858423 7.99543430392569 4.15088030885096 4.47204281032096 2.82975960324727 3.14786302573422 2.33654532107572 2.65350418055998
1952-07-01 23.7701993808242 11.198146800224 5.52944044883539 2.11419781867236 3.41524263016304 0.795330040523819 29.8872143257266 60.4544027289174 26.0780103045664 34.3763924243509 28.8388197684084 1.84794056585406 0.486455222256597 0.160217969269258 7.74643057717388 11.6401636577496 2.11686214057065 5.85767014927745 4.2215800538183 8.01980485915741 0.817766012045129 4.52298572733714 -0.445570204092882 3.22492973355626 -0.934001656820427 2.72304516554631
1952-10-01 24.4020212732611 11.2948743681205 6.01065315051344 2.27676255701267 3.73389059350077 0.813652359640124 29.9907214477373 60.3792286010524 26.0170332087884 34.362195392264 29.1756004987033 1.83753649140721 0.488374413592266 0.160238278553371 9.90743038483017 12.3448267278848 3.84516053742963 6.18128880750011 6.07518461199081 8.4487330869311 2.42649603967122 4.73871378252193 1.02768363237506 3.31624378511386 0.521435732108899 2.80141364834425
1953-01-01 24.5669981974896 11.254641802851 6.19904212965744 2.37572229103073 3.82331983862671 0.814690345642252 30.1550132868244 60.4769538964642 25.9887072081124 34.4882466883518 29.5257718481437 1.83528528221695 0.499504621667861 0.158705888090891 12.1323444400583 12.6672948747558 5.68658791324268 6.19831904380186 8.11570140531113 8.6362233568045 4.26463542346371 4.77119714739127 2.90404242589231 3.40564126594523 2.3818767613689 2.88156660198631
1953-04-01 24.708717654246 11.3041985423321 6.20848154642483 2.40328317926122 3.8051983671636 0.815207013934379 30.3097461526932 60.9148255786772 26.1019034820985 34.8129220965787 29.6759105777219 1.8480678705756 0.510484485292013 0.157176018569097 15.4615203014006 12.3895028199789 8.86836027639533 5.92930941000489 11.5003698546746 8.50800496738751 7.56125528696736 4.64879985036752 6.38063322189477 3.49226873458808 5.83754532090104 2.96028497249172
1953-07-01 24.412188105706 11.2234669720996 6.1625053529689 2.4540343897251 3.7084709632438 0.806420820594879 30.2722691208514 61.2829554244978 26.2206431028918 35.0623123216059 29.427376805241 1.85185458499732 0.514918842304678 0.157054009375143 12.8909149643324 11.9959548066733 6.54872221810505 5.69177952401649 9.18338772531497 8.31058514518888 5.38851583339566 4.53858817902206 4.40695277126253 3.56297506896637 3.864081140182 3.02340015945661
1953-10-01 23.7831410270981 11.1047238699248 6.00306414940608 2.40394197838207 3.599122171024 0.79144720643853 30.0501926516627 61.4738885635486 26.339090246333 35.1347983172157 28.8376876805454 1.83807775465968 0.499875542505804 0.155979201023968 7.12999573939022 10.298078120666 2.0016499566714 5.05570777062034 4.28250985826188 7.38745483101326 1.16665939311731 4.2020166982548 0.602209370269846 3.62490319311144 0.0696280238518199 3.08035692377651
1954-01-01 23.4969885727669 11.1490977502143 5.84722816910837 2.32407110408109 3.52315706502728 0.77307448300531 30.3942105053356 61.4679975799339 26.3843334776336 35.0836641023003 28.9576945848161 1.83725425317901 0.46942509880022 0.15027600480346 10.6017170048929 10.795121466538 5.4376342164731 5.62422717410123 7.49926597468014 7.68858804380661 4.37480919095294 4.55999001414069 3.49319046506273 3.67719718509592 2.98022523567933 3.16354765923015
1954-04-01 23.4470688078165 11.2068308047226 5.95216842521469 2.30428190727837 3.64788651793632 0.764959318286973 30.651393149015 61.5161068303556 26.4007623032167 35.1153445271388 29.1449342453283 1.84554500499282 0.469528503586628 0.149417881747789 12.9791981681452 11.0141141450177 7.62987693090449 5.73514803271933 9.77083563007466 7.84784635919311 6.53493698248617 4.65471514054618 5.62502924043551 3.75689117846132 5.09683613520122 3.23572447649212
1954-07-01 23.7267275683422 11.3614988258873 6.0684944534089 2.34952771979327 3.71896673361563 0.758379444772473 31.2860900066464 61.6942847199711 26.4039881131236 35.2902966068475 29.8907447226775 1.8371131508891 0.471364179229831 0.149488116432602 9.52467335903047 11.49437602238 4.06370202698521 5.95944110443534 6.20444425100901 8.12929107560465 2.91951502006202 4.79963496635731 1.94553346997255 3.81232335080099 1.42632559482538 3.28599645398384
1954-10-01 24.181584702997 11.4741777894823 6.26006993213145 2.33415000674559 3.92591992538586 0.764530578404428 31.6293231246078 61.935844720192 26.4344544239058 35.5013902962862 30.4782981309748 1.839521842496 0.469609830518492 0.148883103961408 12.7887967736704 12.2159006803315 6.89793287055176 6.34764216668531 9.08644697281327 8.52772269933608 5.56978332075027 5.02463172409917 4.38229357406896 3.84175050220474 3.85130315967974 3.31282503691557
1955-01-01 24.89806451421 11.5671974999315 6.59562098661562 2.35367926336888 4.24194172324674 0.774870160694643 32.1319180646856 62.3580603899792 26.4440294568171 35.9140309331621 31.3447527878471 1.83188953150144 0.461762229975862 0.152307970091921 11.5762688071307 13.388939672846 5.313585342822 7.04955290718774 7.3834962925486 9.14493899181559 3.68717748035172 5.40304001511107 2.13461587480859 3.83121225803835 1.6105910835944 3.30066814615284
1955-04-01 25.270361514181 11.6423231194698 6.90989816713887 2.49946555710861 4.41043261003027 0.78850510253491 32.0484438628755 63.142696682959 26.7915127165268 36.3511839664322 31.4691929762733 1.83900448403571 0.457846372843258 0.152533749371794 15.3737486899154 13.6539765516784 8.88637589165335 7.23978687729072 10.9274336821965 9.25770556426233 7.11762988526825 5.49118030837459 5.41923621490088 3.81220311004558 4.88275066050357 3.28186694545434
1955-07-01 25.6535887643019 11.6947409431771 7.12736271224648 2.65632337246087 4.47103933978562 0.794167569848796 32.30248846498 64.2336499945798 27.2827422333677 36.9509077612122 31.7394268581616 1.86258299778056 0.46934613013285 0.153660204560019 19.2175191926118 13.4730837490611 12.488454287043 6.99043738382845 14.7074199199066 9.12775225204654 10.768312543039 5.33386507227716 9.16229930931629 3.78742386444137 8.61100170806501 3.25662537760854
1955-10-01 25.9234083016865 11.9181156885613 7.09418416677909 2.7788278994296 4.31535626734949 0.80135581126361 32.349435715465 65.4722524389912 27.9070943721217 37.5651580668695 31.672486986478 1.8941866070402 0.476233479132607 0.154372295184255 21.1296579334874 13.4812905424147 14.217545331769 6.9015374112432 16.5402708753754 9.11204008634019 12.5027441249344 5.26994728573258 10.9164491564461 3.76090565990952 10.3587429572528 3.23042442851247
1956-01-01 25.872007629203 12.0034439699434 6.92129628313239 2.7789069504509 4.14238933268149 0.804101404590583 32.175055884122 66.5529488036242 28.6031064390084 37.9498423646158 31.1638127523541 1.93682672395854 0.479086768359722 0.158202065893687 22.8978072310641 12.7198280509212 16.2405865730689 6.48337204831055 18.5925143507366 8.68599112700594 14.6803927938663 5.02263235744205 13.2945161396711 3.72537576104894 12.7236985420871 3.19113612303807
1956-04-01 26.0042612145087 12.0197237775636 6.95687297254379 2.82522408413203 4.13164888841176 0.801118345360964 32.4599497253952 67.4159456645013 29.1329455474712 38.2830001170301 31.1730697875986 1.94159807899284 0.487739005178935 0.158624068763276 13.4270431772355 12.3478652728859 7.22519264895822 6.19063144094556 9.55934072224345 8.50791380153302 5.89248197867733 4.86759147618279 4.74073813166533 3.72422963644874 4.2000690462503 3.18750327991015
1956-07-01 26.0164950306398 12.058342285458 6.94723752052616 2.89096776747835 4.05626975304781 0.793063263396343 32.8050689414392 68.2068802459646 29.6559673085615 38.5509129374031 31.2616004789673 1.97291623747604 0.468516744658216 0.158874702120491 19.195749942965 12.0041882738893 13.1678410980953 6.25290371930314 15.36192952581 8.34589405369652 11.7605361934303 4.91069767699974 10.516469971085 3.72434737833869 9.95046524355054 3.18465413808129
1956-10-01 26.3782050319815 12.157172465155 7.01250560987579 2.90238059056176 4.11012501931403 0.800929919830511 32.9344732652309 68.9155950184539 30.201720033828 38.7138749846259 31.3291512361365 1.99002498717395 0.480174892066115 0.159164550718991 15.7928814049767 11.9692025217265 9.76806894500917 6.09521466638812 12.0857582500144 8.35464612837895 8.47765018954523 4.83736408223827 7.36596387495465 3.75381207140173 6.8048125885203 3.20688967325791
1957-01-01 26.5957352595574 12.1681255020642 7.04197323373532 2.93675902382928 4.10521420990604 0.799312860333377 33.2732482853646 69.6441575303827 30.7197516777853 38.9244058525975 31.5093829637711 2.0014535596726 0.478213435183803 0.164017598108067 14.4223575223018 11.9020259464615 8.50674670591845 6.08505586564887 10.8074792720506 8.34726947263158 7.2453776714918 4.84489078160946 6.15609365064711 3.77396784225781 5.59304272234482 3.22042610420086
1957-04-01 26.4945907949869 12.2093943920629 6.94100511284066 2.92154906894365 4.019456043897 0.791308981127248 33.4819791344267 70.0650750613361 30.9784105240534 39.0866645372827 31.4239972464553 2.00334324835054 0.475207471678292 0.164073370931421 11.7962769173837 11.3862361477247 6.25525491579615 5.86055985080722 8.50860048797968 8.10764129507398 5.13882950179045 4.74725028412442 4.22466911171706 3.83564739405835 3.65915893298574 3.27172211856419
1957-07-01 26.5340079930709 12.284913194426 6.90123612403239 2.96116869151744 3.94006743251494 0.784302505315403 33.8313441729991 70.2791717218144 31.1750455119868 39.1041262098277 31.6635666711985 1.9961125062242 0.471128632369303 0.163196059902471 9.5088727684022 11.0625910695868 4.24474212325774 5.74219921057364 6.43231004953047 7.95323169050943 3.21236450657425 4.69870515631892 2.39611597103566 3.87364766230842 1.83558668800177 3.30705894126992
1957-10-01 26.0085273115259 12.2656175723544 6.75910673428984 2.88461428462505 3.8744924496648 0.766789572564598 33.9187284779291 70.3874086994559 31.3757561784414 39.0116525210145 31.3878021469998 2.00389030711131 0.469538716374065 0.162521409704123 11.9536193205293 10.2669033770277 6.98256413738554 5.3524429160265 9.20429617172589 7.54880166986198 6.12724070669539 4.50692259359369 5.55916650693078 3.94537012830105 4.97616370183407 3.36906953920415
1958-01-01 25.1711107531351 12.1467833367926 6.25455281631169 2.61205462443668 3.642498191875 0.745828332945244 33.7492015806579 70.3761187867743 31.4933742262578 38.8827445605165 30.6930306891188 1.96483057681856 0.458384229170814 0.160848649612704 1.24723316129776 9.34919797188425 -2.87011806865426 4.98584171663152 -0.916203718274777 7.05682390175606 -3.49888080040407 4.31927971330064 -3.80660657593408 3.99303154899131 -4.35027931879689 3.4165975161814
1958-04-01 25.2738545235862 12.2626870299134 6.0881769069844 2.50444103911209 3.58373586787231 0.72940452890021 34.6499829959842 70.2030921813138 31.4437384139182 38.7593537673957 31.5075664211162 1.97239926631639 0.45140039083764 0.159253617158012 11.1154156929673 9.45719855650522 6.71746209031212 5.1088087621995 8.79848931384792 7.16632118377276 6.02672225695202 4.42589919106922 5.67176021364433 4.07496595512089 5.08233011269597 3.4922333213762
1958-07-01 25.9489131836104 12.4235713875292 6.1629959544918 2.45807353098228 3.70492242350952 0.73563564436908 35.2741379271604 69.8638451110259 31.2814023356543 38.5824427753715 32.4716069944588 1.97383707072157 0.457852985180613 0.15938488696348 10.4133770730015 10.0996384752926 5.68860056788107 5.38498943089887 7.88244932649296 7.57412195125469 4.92057212615349 4.61861782492217 4.47485166136554 4.17386028322804 3.87171103393242 3.57202430128272
1958-10-01 26.5880415279167 12.4798809536739 6.45147041334721 2.5463221136929 3.90514829965431 0.746019950172126 35.6398532261532 69.5611996862379 31.0523163597922 38.5088833264457 33.249866345737 1.97624913601023 0.463258812653647 0.158969240301892 11.5131258160386 10.9836361536226 6.29939402763009 5.78859300997692 8.63899510570545 8.11978011427708 5.39398870125178 4.88645619356516 4.77739574068559 4.27209314431471 4.15824847490498 3.6551883270501
1959-01-01 26.9140352416338 12.579004291925 6.81338343220133 2.60477287571271 4.20861055648862 0.759926753207847 35.4166176253471 69.5799328172829 30.9322793907962 38.6476534264868 33.3241250256209 1.96801559819636 0.462746331079978 0.167374841870081 9.51730411293239 11.3123229603979 4.23469661730833 5.96450961358785 6.56997128476116 8.32870964009631 3.28833619215256 5.00638111065159 2.63742514805991 4.34736021842006 2.00501334257785 3.70705667618163
1959-04-01 27.4421696230634 12.6920034506668 7.03496297540396 2.68026275343903 4.35470022196493 0.772725747052145 35.5134661006857 69.7014688896141 30.9245680397107 38.7769008499034 33.7565356813382 1.97425444387788 0.457878194172266 0.167545855262022 13.6109920862808 12.2219987967925 7.83011370788966 6.49455300988167 10.2154445271885 8.85775181616117 6.65117237301478 5.32659531698918 5.72409169117032 4.40817307166075 5.06469551411646 3.7549468172781
1959-07-01 27.1735462439431 12.751638699468 7.07272462644385 2.74730427264961 4.32542035379425 0.764993659939561 35.521269870511 70.0427801370511 30.996098689277 39.0466814477741 33.6208335886433 1.9724003828549 0.457806690367034 0.169192613078628 10.8428786290026 11.2492358021437 5.59572601554041 5.98757534725864 7.9222900750253 8.32059386660233 4.65652514491584 5.04575884756717 4.06246876976928 4.45004502229542 3.39557758811813 3.78129035364587
1959-10-01 27.1024701757219 12.8205871976983 6.83269941034945 2.71709684154247 4.11560256880698 0.763833168584105 35.4821854960305 70.4057867875455 31.1380589937682 39.2677277937773 33.5057332905932 1.96565746719663 0.452276992140172 0.170277603770974 9.73230797662317 11.2057696595759 4.60541586745613 6.02702354217786 6.85846302251798 8.30293503054775 3.66409654772475 5.07611504584384 3.08517706169216 4.49128728966053 2.40891881282042 3.80811681012596
1960-01-01 27.6287351860081 12.7891931221825 7.02329471723043 2.80365393953957 4.21964077769086 0.768293260763404 35.9611838304493 70.2269649064383 31.1211706613133 39.105794245125 34.2305548154839 1.96476781653001 0.463828066173481 0.178857877357805 11.5445082068969 11.7411359027445 5.98442398191756 6.17365562865779 8.42740544219911 8.6198984171113 4.98153858081332 5.16942596814467 4.34781517606579 4.53485147011812 3.64698365735123 3.83307722468864
1960-04-01 27.306346507729 12.9094752246201 6.92060128345936 2.81763328815621 4.10296799530316 0.766059413939373 35.6452071612947 70.4752921105398 31.1071193901207 39.3681727204192 33.7054596176782 1.95389881227369 0.463812649622289 0.179184613400838 8.56628711005201 10.9389640146976 3.47050925477204 5.7593862362078 5.85377405820005 8.18196988408655 2.66316718910988 4.93867328378652 2.27902846833214 4.54816333293626 1.58263102953762 3.8402002543283
1960-07-01 27.2376954775931 12.7889056884568 6.72308761583943 2.72376954775931 3.99931806808013 0.758322807944493 35.9183387236149 70.5686006689276 31.089644868514 39.4789558004136 33.93867522755 1.94437399896625 0.456670432866459 0.180018184171635 8.68118360005021 10.771630510915 3.73116499574411 5.74995778036873 6.02564615281846 8.07775715089305 2.92428883902667 4.93132109598562 2.56110310628748 4.56283424017812 1.85582214480899 3.84724537788268
1960-10-01 26.6889190820765 12.8000697026484 6.57689246379602 2.67497138863637 3.90192107515966 0.746550816341727 35.7496348511926 70.4210021026484 30.9629028081085 39.4580992945399 33.4928743387692 1.93091324747987 0.458314315728905 0.179579439940101 7.38949657518886 10.3406958339712 2.65326406951101 5.50662645757356 4.95388994913923 7.85491537684728 1.97148439750205 4.81067061138014 1.77734536655265 4.61249050853956 1.06950913461183 3.88990394476716
1961-01-01 26.777012249629 12.8580233323511 6.34380458552081 2.60019026772213 3.74361431779868 0.735564366658698 36.4033570185891 70.1316471133019 30.7931554060382 39.3384917072637 34.217504578063 1.92499139493005 0.463310117006747 0.179547143470956 8.92165015871464 10.2354997201586 4.12992181452392 5.40024360225162 6.51319050215156 7.80522313789254 3.49840626378235 4.76295434056482 3.38728671127193 4.65081795071192 2.66702043024762 3.92395396493044
1961-04-01 27.2825428450047 12.9775827043187 6.4503961370578 2.64378481127709 3.80661132578071 0.735115077505465 37.1132951558892 70.004986737719 30.7592549852344 39.2457317524846 35.2494788331391 1.92561685471636 0.454070308207729 0.178890124846075 11.168966054 11.028324995587 6.04912997485141 5.91337606722864 8.40894316309169 8.27092953125437 5.21191942399577 5.07697022812861 4.85254544581089 4.71794216423382 4.11681168458049 3.98291750725595
1961-07-01 27.6665473454512 12.9557492198852 6.58415862752267 2.64892474584107 3.9352338816816 0.740677402120094 37.3530328672905 70.0385069267872 30.7849350786589 39.2535718481283 35.7094898673578 1.91813040205279 0.453971132284392 0.177948288724455 9.81782182088342 11.4956369561247 4.54347745356771 6.16059953395809 6.89532345193966 8.53960145480248 3.62306900268261 5.22952183426331 3.15577852471733 4.75680549298132 2.42661077964819 4.01915879906591
1961-10-01 28.2557361770773 13.1385368103108 6.81660122471237 2.72881484434259 4.08778638036978 0.748122177158067 37.7688792550087 70.3198124284872 30.8620690148425 39.4577434136446 36.4044064022823 1.9171404129031 0.451273261992944 0.176496966426408 11.9993527152036 12.2242844587283 6.36040014274226 6.57678573227383 8.75941800344333 8.97945295823872 5.27878304457878 5.49351656900514 4.61438508216436 4.82810169910732 3.87173590594916 4.08431393233815
1962-01-01 28.7466871699577 13.2149433599261 6.91799854681868 2.77584016632693 4.14215838049175 0.750320263988232 38.3125560506101 70.8137832632448 31.0146856261634 39.7990976370814 37.1669389644652 1.90812030556585 0.431299213230604 0.181231866167556 10.1534056432742 12.1909491005425 4.8403255668052 6.80387518518684 6.97167631164064 8.96501924394237 3.67621909081899 5.6234319688016 2.90986662276085 4.84629958341656 2.16645164623879 4.09240805750413
1962-04-01 28.9075807387398 13.3081121648552 7.07798384896934 2.84407235781179 4.23391149115755 0.758724632477578 38.1002270143036 70.8509112672386 31.0461796146015 39.8047316526372 37.0054100548232 1.90563870166869 0.430347781258542 0.182647774820127 11.5000873695946 12.0656328105021 6.20144372447544 6.74672302319599 8.36589952827025 8.9194872853467 5.06681972390499 5.60772675706489 4.36187450293259 4.9000590837984 3.59470191827407 4.12991849227895
1962-07-01 29.0278109643342 13.3494889784573 7.09841090591025 2.86174673909445 4.2366641668158 0.756603261000267 38.3659606832225 70.9926037746604 31.1142018012859 39.8784019733744 37.3290681505891 1.90076716192753 0.432387175582349 0.185050085856686 11.155936886191 12.2670460124544 5.76168840500895 6.83215664459536 7.96170517623833 9.04880989104115 4.6043569431649 5.66603870529643 3.88861449892315 4.94485014489752 3.10510395622146 4.15536704144688
1962-10-01 28.8838461351961 13.3830071505919 7.10345091458014 2.80969210896404 4.2937588056161 0.751324489052821 38.4439034745285 71.0685825932903 31.1593365927413 39.909246000549 37.3050132571367 1.89280301134988 0.424886330100314 0.186507267198113 10.6290102046907 12.448010824996 5.27236491446277 7.02503456862003 7.39708829729178 9.17616734350997 4.05366238845557 5.79112377338558 3.26758400205636 4.99521214618321 2.47187347190838 4.18952872796823
1963-01-01 29.1011970505642 13.3616187321795 7.1495921479518 2.78126991249993 4.36832223545187 0.749911497857687 38.8061753069519 71.1940754718626 31.1708323319751 40.0232431398875 37.7444439985593 1.88659249458114 0.424915448760032 0.191014250258731 10.970224572734 12.3960592012274 5.62181939343069 6.99587847196403 7.74808152241588 9.14280097581806 4.40967548320503 5.77190981648539 3.6351327578636 4.9897932223572 2.83808005907202 4.18493170335028
1963-04-01 29.4240509010304 13.4295455565298 7.37686605686712 2.85169309760164 4.52517295926548 0.755190378804668 38.9624281861263 71.0494907822987 31.1222182331361 39.9272725491626 38.0639490374158 1.8854017572567 0.428924484373346 0.189842862281008 12.54835187891 12.8244741136006 6.91574154796197 7.1814365716327 9.11658992834248 9.3863751869254 5.62110581828104 5.88438495596926 4.74619608917268 5.00783838646142 3.94519033952574 4.20533105972025
1963-07-01 29.7946686313697 13.5712311569227 7.45512964886954 2.91070595860856 4.54442369026097 0.755236260372882 39.4507920166058 71.1532776310701 31.1554688766995 39.9978087543706 38.7754676299653 1.8795823812668 0.431104898973616 0.18883885868645 11.657602666394 13.0047164112673 5.95665721917344 7.2519263407683 8.18785632464623 9.50349738756193 4.65587132184246 5.93921404039206 3.76408912141373 5.03923395730785 2.96942487104119 4.23724970335195
1963-10-01 30.0588168334011 13.6220065348906 7.61743427271596 2.98430836982331 4.63312590289265 0.75523843164596 39.800433312022 71.3060372780951 31.2416103697244 40.0644269083707 39.2540184285041 1.8764467634623 0.431323671403222 0.187506948355713 12.4291369349089 13.1594955624423 6.63173104028449 7.33368060434578 8.89555526433545 9.60864318326733 5.30760184375612 6.00300907314739 4.38903391326617 5.07989052707589 3.59002411920781 4.27691425264329
1964-01-01 30.5482535416732 13.8166622180157 7.81892850850154 3.02684610446221 4.79208240403933 0.753960940278721 40.5170240389115 71.5923359021042 31.3903277413257 40.2020081607785 40.1951906553443 1.86693910600148 0.4154636504555 0.181391034032165 11.433390666072 13.6478620375302 5.68990709029931 7.81842077136385 7.71495407024847 9.87390570214455 4.17672122665844 6.28239491292317 2.97563894236461 5.06312414396062 2.2149608719505 4.29089925096191
1964-04-01 30.7715075211135 13.9994450760753 7.87342527907696 3.10088718496039 4.77253809411657 0.758403581233948 40.5740535547673 72.1977353571959 31.5049612909308 40.6927740662651 40.2926111303036 1.86993377316021 0.411665614603436 0.169493885184524 14.3447932485103 13.6369614728314 8.54521699694366 7.86450635673646 10.5634591285276 9.8732702777405 7.01219467295893 6.33871293173389 5.73713611299309 5.06968656048905 5.0220723342902 4.35801362581969
1964-07-01 31.0374068307848 14.1625058579685 7.98204835457944 3.18281050376961 4.79923785080983 0.76129154663859 40.7694095223143 72.7946927866555 31.6740309951991 41.1206617914563 40.5801005958703 1.86206904199275 0.412901333031198 0.171195288464024 11.927062719984 13.7690297542911 6.15170056820951 7.92205911149853 8.09611220786093 9.89068614838906 4.58172195855493 6.33244691341086 3.27683088059876 5.0111809822025 2.57230234186245 4.29778986238043
1964-10-01 31.0196862936102 14.2208745970546 7.90766062120536 3.23856452577004 4.66909609543533 0.764999321568534 40.5486454942317 73.4418287263489 31.9075526150667 41.5342761112822 40.2575019945042 1.86511083293711 0.411760021414031 0.172551857048445 14.3108973817181 13.5902380838554 8.5299033790905 7.83677626543231 10.4764548406686 9.77401724596609 6.9571846578685 6.27161042722588 5.67736815276021 4.99796063249816 4.95533514071851 4.2794149075434
1965-01-01 31.763138109175 14.3239725861674 8.34497095264329 3.43065551272282 4.91431543992047 0.772871063633618 41.0975900169455 73.9609243615886 32.1807115413233 41.7802128202653 41.0912149771967 1.86125659464599 0.39660342284406 0.178111232368384 13.6707848307163 14.5834975303017 7.74429094761524 8.6211114862154 9.41235904440929 10.2993306897593 5.81685153063658 6.68189337186758 4.11839616765328 4.97301403521828 3.37871186185488 4.22877675410822
1965-04-01 32.0307876365578 14.465831868773 8.413999373065 3.53836980595831 4.87562956710669 0.777559938148791 41.1939788369453 74.3992322196934 32.3284202596655 42.0708119600279 41.1828292793158 1.85488857374519 0.397655650183119 0.178694246449047 13.120960540139 14.6295674798165 7.18334720748357 8.63226446835976 8.84657945737435 10.3122986588104 5.24612660200505 6.67539139543032 3.52710222372972 4.93885198080166 2.79264628377747 4.19689051111021
1965-07-01 32.5613413814804 14.6405080267994 8.57819587954899 3.64319317388629 4.9350027056627 0.781419385380094 41.6694824708528 74.9175790062471 32.5906968036212 42.3268822026259 41.8612722155525 1.85070541010822 0.396301427023635 0.173370558366679 13.6597322641225 14.6559966073128 7.71067059804198 8.66760663130259 9.35346166625126 10.3213111385122 5.75965342914799 6.70357405913296 3.99827202242797 4.93039056940026 3.29040872133077 4.21777017264711
1965-10-01 33.2824490965041 14.9859652762149 8.79131914381532 3.78002768635983 5.01129145745549 0.788625664468373 42.2031016692063 75.5591270736477 32.9321081559568 42.6270189176909 42.6548156517258 1.84757119086893 0.3976535406835 0.17226622965582 14.3397204862061 15.0905937740333 8.17852414678613 8.89886736505681 9.81557739839314 10.5440741030455 6.11269440043056 6.82270431774166 4.20611901970014 4.90654744285013 3.50423128879396 4.20112134743993
1966-01-01 33.9865298139173 15.104072179771 9.01509511921128 3.89202110713848 5.1230740120728 0.798697632105904 42.5524359253526 76.3915279532436 33.391462455296 43.0000654979476 43.1936597648167 1.82964336328523 0.393313464701962 0.187083447022042 11.1558171641186 15.4175578311101 5.06907114733197 9.15537998677338 6.58234989130944 10.7125086041143 2.92203627036012 6.94585633786489 0.895732081722067 4.86027474619137 0.202591511165862 4.14678830337547
